timestamp,run_id,split,scenario_label,event_stage,rated_current_a,current_l1_a,current_l2_a,current_l3_a,cabinet_temperature_c,surface_temperature_l1_c,surface_temperature_l2_c,surface_temperature_l3_c,relative_humidity_pct,pd_index,pd_pulse_count,arc_status,overload_flag,connection_fault_flag,insulation_risk_flag
2026-01-05T13:35:00,run_005,train,insulation_risk,critical,600.0,434.39,431.16,426.3,29.11,43.09,42.81,42.53,92.35,70.25,48,0,0,0,1
2026-01-05T13:40:00,run_005,train,insulation_risk,critical,600.0,430.01,417.07,441.72,29.12,43.56,42.95,42.69,92.43,45.03,24,0,0,0,1
2026-01-05T13:45:00,run_005,train,insulation_risk,critical,600.0,428.77,430.01,434.55,29.14,43.74,43.09,42.83,92.67,34.15,24,0,0,0,1
2026-01-05T13:50:00,run_005,train,insulation_risk,critical,600.0,424.13,428.53,441.55,29.21,43.87,43.18,43.2,92.73,46.6,36,0,0,0,1
2026-01-05T13:55:00,run_005,train,insulation_risk,critical,600.0,425.54,433.59,417.98,29.16,43.98,43.4,42.96,92.67,45.64,27,0,0,0,1
2026-01-05T14:00:00,run_005,train,insulation_risk,critical,600.0,420.87,419.62,437.01,29.17,43.99,43.61,43.26,92.7,59.31,50,0,0,0,1
2026-01-05T14:05:00,run_005,train,insulation_risk,critical,600.0,423.46,414.94,418.53,29.22,44.08,43.53,43.36,92.85,31.52,25,0,0,0,1
2026-01-05T14:10:00,run_005,train,insulation_risk,critical,600.0,399.94,407.46,400.07,29.27,44.1,43.8,43.36,92.61,34.41,32,0,0,0,1
2026-01-05T14:15:00,run_005,train,insulation_risk,critical,600.0,402.69,404.02,405.18,29.36,43.95,43.56,43.56,92.56,46.58,41,0,0,0,1
2026-01-05T14:20:00,run_005,train,insulation_risk,critical,600.0,397.3,389.43,400.25,29.31,44.0,43.33,43.57,92.92,51.86,44,0,0,0,1
2026-01-05T14:25:00,run_005,train,insulation_risk,critical,600.0,369.82,379.44,380.54,29.33,43.89,43.09,43.18,92.44,61.13,42,0,0,0,1
2026-01-05T14:30:00,run_005,train,insulation_risk,critical,600.0,376.17,383.9,375.88,29.35,43.53,43.02,42.9,92.7,59.15,39,0,0,0,1
2026-01-05T14:35:00,run_005,train,insulation_risk,critical,600.0,379.06,371.53,379.6,29.36,43.23,42.8,42.79,92.26,40.57,30,0,0,0,1
2026-01-05T14:40:00,run_005,train,insulation_risk,critical,600.0,394.65,383.93,390.84,29.29,43.26,42.78,42.76,91.94,47.62,43,0,0,0,1
2026-01-05T14:45:00,run_005,train,insulation_risk,critical,600.0,408.53,425.74,412.45,29.33,43.53,42.99,42.72,92.0,53.3,45,0,0,0,1
2026-01-05T14:50:00,run_005,train,insulation_risk,critical,600.0,406.73,411.72,407.43,29.34,43.44,42.96,42.54,92.37,63.18,39,0,0,0,1
2026-01-05T14:55:00,run_005,train,insulation_risk,critical,600.0,416.64,409.8,421.09,29.3,43.51,42.87,42.75,92.27,34.91,22,0,0,0,1
2026-01-05T15:00:00,run_005,train,insulation_risk,critical,600.0,389.19,395.12,402.79,29.27,43.52,42.84,42.84,92.34,30.13,29,0,0,0,1
2026-01-05T15:05:00,run_005,train,insulation_risk,critical,600.0,395.88,400.81,398.38,29.28,43.34,42.74,42.73,92.53,33.94,25,0,0,0,1
2026-01-05T15:10:00,run_005,train,insulation_risk,critical,600.0,397.44,402.03,398.66,29.31,43.46,43.0,42.86,92.1,77.58,55,0,0,0,1
2026-01-05T15:15:00,run_005,train,insulation_risk,critical,600.0,417.22,414.02,415.19,29.37,43.67,43.04,42.79,91.9,64.25,29,0,0,0,1
2026-01-05T15:20:00,run_005,train,insulation_risk,critical,600.0,422.79,417.64,400.5,29.3,43.85,43.15,42.85,91.91,47.24,34,0,0,0,1
2026-01-05T15:25:00,run_005,train,insulation_risk,critical,600.0,410.69,424.01,426.64,29.18,43.73,43.35,43.12,92.25,48.41,35,0,0,0,1
2026-01-05T15:30:00,run_005,train,insulation_risk,critical,600.0,415.63,415.75,411.96,29.08,44.02,43.51,43.11,92.03,57.22,37,0,0,0,1
2026-01-05T15:35:00,run_005,train,insulation_risk,critical,600.0,400.51,402.38,412.42,29.06,43.83,43.44,43.04,92.44,37.05,18,0,0,0,1
2026-01-05T15:40:00,run_005,train,insulation_risk,critical,600.0,392.59,385.96,392.57,29.05,43.8,43.37,42.92,92.19,74.51,54,0,0,0,1
2026-01-05T15:45:00,run_005,train,insulation_risk,critical,600.0,402.71,393.77,410.83,29.02,43.83,43.48,42.92,92.16,54.16,37,0,0,0,1
2026-01-05T15:50:00,run_005,train,insulation_risk,critical,600.0,407.48,415.53,412.58,29.01,43.64,43.04,43.04,92.15,61.04,44,0,0,0,1
2026-01-05T15:55:00,run_005,train,insulation_risk,critical,600.0,403.24,411.98,392.21,28.97,43.61,43.15,42.91,92.13,35.85,17,0,0,0,1
2026-01-05T16:00:00,run_005,train,insulation_risk,critical,600.0,401.48,401.29,411.14,28.97,43.57,43.25,42.86,92.25,30.78,20,0,0,0,1
2026-01-05T16:05:00,run_005,train,insulation_risk,critical,600.0,397.0,409.29,401.82,28.92,43.53,43.22,42.96,92.24,53.99,37,0,0,0,1
2026-01-05T16:10:00,run_005,train,insulation_risk,critical,600.0,416.37,416.77,408.12,28.93,43.69,43.25,42.9,92.64,38.32,26,0,0,0,1
2026-01-05T16:15:00,run_005,train,insulation_risk,critical,600.0,414.42,423.04,428.64,28.88,43.72,43.31,43.15,92.78,53.26,38,0,0,0,1
2026-01-05T16:20:00,run_005,train,insulation_risk,critical,600.0,413.95,413.58,423.22,28.84,43.9,43.32,43.15,92.73,56.14,27,0,0,0,1
2026-01-05T16:25:00,run_005,train,insulation_risk,critical,600.0,423.21,421.92,443.18,28.92,43.93,43.42,43.6,92.82,57.97,35,0,0,0,1
2026-01-05T16:30:00,run_005,train,insulation_risk,critical,600.0,431.4,430.16,428.22,28.9,44.12,43.7,43.59,92.87,35.99,26,0,0,0,1
2026-01-05T16:35:00,run_005,train,insulation_risk,critical,600.0,441.03,436.38,444.27,28.97,44.49,43.79,43.83,93.17,55.72,40,0,0,0,1
2026-01-05T16:40:00,run_005,train,insulation_risk,critical,600.0,434.92,437.81,435.6,28.88,44.82,43.79,43.96,93.17,43.23,24,0,0,0,1
2026-01-05T16:45:00,run_005,train,insulation_risk,critical,600.0,422.39,425.77,419.76,28.87,44.72,43.87,43.78,93.23,38.84,27,0,0,0,1
2026-01-05T16:50:00,run_005,train,insulation_risk,critical,600.0,417.05,404.46,413.66,28.78,44.4,43.77,43.72,93.67,25.62,17,0,0,0,1
2026-01-05T16:55:00,run_005,train,insulation_risk,critical,600.0,404.83,406.33,406.23,28.73,44.17,43.61,43.63,93.17,43.31,24,0,0,0,1
2026-01-05T17:00:00,run_005,train,insulation_risk,critical,600.0,412.9,404.71,395.73,28.78,44.23,43.68,43.3,93.11,40.74,22,0,0,0,1
2026-01-05T17:05:00,run_005,train,insulation_risk,critical,600.0,423.15,407.92,403.6,28.65,44.19,43.37,43.24,92.96,51.04,32,0,0,0,1
2026-01-05T17:10:00,run_005,train,insulation_risk,critical,600.0,393.18,396.49,393.17,28.55,43.99,43.06,43.11,93.07,52.14,29,0,0,0,1
2026-01-05T17:15:00,run_005,train,insulation_risk,critical,600.0,380.4,399.72,388.05,28.47,43.72,42.68,43.02,92.88,47.47,32,0,0,0,1
2026-01-05T17:20:00,run_005,train,insulation_risk,critical,600.0,386.39,387.06,381.44,28.51,43.49,42.51,42.91,93.0,58.49,45,0,0,0,1
2026-01-05T17:25:00,run_005,train,insulation_risk,critical,600.0,376.25,377.18,381.04,28.61,43.39,42.55,42.73,92.8,43.12,22,0,0,0,1
2026-01-05T17:30:00,run_005,train,insulation_risk,critical,600.0,387.96,377.99,384.02,28.56,43.31,42.41,42.44,92.84,58.96,38,0,0,0,1
2026-01-05T17:35:00,run_005,train,insulation_risk,critical,600.0,376.27,366.64,383.37,28.5,43.0,42.2,42.45,92.62,82.64,58,0,0,0,1
2026-01-05T17:40:00,run_005,train,insulation_risk,critical,600.0,352.37,368.07,345.94,28.5,42.55,42.02,42.14,92.72,44.23,34,0,0,0,1
2026-01-05T17:45:00,run_005,train,insulation_risk,critical,600.0,361.74,368.05,363.98,28.43,42.37,41.93,41.72,92.57,68.49,41,0,0,0,1
2026-01-05T17:50:00,run_005,train,insulation_risk,critical,600.0,367.08,358.26,368.88,28.39,42.19,41.45,41.42,92.42,72.03,54,0,0,0,1
2026-01-05T17:55:00,run_005,train,insulation_risk,critical,600.0,347.78,350.05,354.14,28.32,41.67,41.09,40.96,92.63,52.72,28,0,0,0,1
2026-01-05T18:00:00,run_005,train,insulation_risk,recovery,600.0,351.37,347.54,354.64,28.4,41.6,40.74,40.74,89.75,3.64,2,0,0,0,0
2026-01-05T18:05:00,run_005,train,insulation_risk,recovery,600.0,342.06,348.97,351.83,28.4,41.14,40.29,40.36,86.78,1.13,4,0,0,0,0
2026-01-05T18:10:00,run_005,train,insulation_risk,recovery,600.0,355.0,351.34,361.4,28.43,40.91,40.39,40.34,84.38,3.05,2,0,0,0,0
2026-01-05T18:15:00,run_005,train,insulation_risk,recovery,600.0,357.75,358.86,362.39,28.36,40.76,40.13,40.62,82.62,4.44,6,0,0,0,0
2026-01-05T18:20:00,run_005,train,insulation_risk,recovery,600.0,361.99,361.56,357.87,28.26,40.62,40.03,40.16,80.42,1.53,3,0,0,0,0
2026-01-05T18:25:00,run_005,train,insulation_risk,recovery,600.0,344.56,352.79,354.37,28.34,40.41,39.92,40.04,78.4,4.87,4,0,0,0,0
2026-01-05T18:30:00,run_005,train,insulation_risk,recovery,600.0,359.15,344.15,365.59,28.32,40.43,39.8,39.95,76.09,3.17,4,0,0,0,0
2026-01-05T18:35:00,run_005,train,insulation_risk,recovery,600.0,352.65,347.38,358.88,28.22,40.56,39.31,39.89,74.88,3.17,2,0,0,0,0
2026-01-05T18:40:00,run_005,train,insulation_risk,recovery,600.0,325.83,333.15,324.93,28.27,40.24,38.92,39.39,73.5,2.27,4,0,0,0,0
2026-01-05T18:45:00,run_005,train,insulation_risk,recovery,600.0,343.62,333.34,335.74,28.21,39.92,38.87,39.28,72.25,3.19,1,0,0,0,0
2026-01-05T18:50:00,run_005,train,insulation_risk,recovery,600.0,342.39,327.96,336.78,28.2,39.6,38.48,39.25,71.14,3.31,0,0,0,0,0
2026-01-05T18:55:00,run_005,train,insulation_risk,recovery,600.0,329.21,330.15,323.71,28.15,39.47,38.34,38.86,70.08,0.0,0,0,0,0,0
2026-01-05T19:00:00,run_005,train,insulation_risk,recovery,600.0,312.24,312.17,323.67,28.07,39.2,38.33,38.45,68.7,1.54,2,0,0,0,0
2026-01-05T19:05:00,run_005,train,insulation_risk,recovery,600.0,307.42,307.29,313.99,28.09,38.87,38.26,38.24,67.35,1.51,3,0,0,0,0
2026-01-05T19:10:00,run_005,train,insulation_risk,recovery,600.0,298.01,302.1,298.63,28.05,38.6,37.83,37.97,66.09,26.75,17,0,0,0,0
2026-01-05T19:15:00,run_005,train,insulation_risk,recovery,600.0,302.57,300.57,288.47,27.99,38.32,37.57,37.44,65.42,1.61,3,0,0,0,0
2026-01-05T19:20:00,run_005,train,insulation_risk,recovery,600.0,292.57,300.02,300.33,27.89,37.95,37.39,37.19,64.18,2.73,3,0,0,0,0
2026-01-05T19:25:00,run_005,train,insulation_risk,recovery,600.0,291.41,285.28,294.07,27.89,37.7,37.05,36.73,64.06,3.9,3,0,0,0,0
2026-01-05T19:30:00,run_005,train,insulation_risk,normal,600.0,302.21,306.52,300.4,27.78,37.48,36.79,36.3,63.22,3.54,3,0,0,0,0
2026-01-05T19:35:00,run_005,train,insulation_risk,normal,600.0,299.1,298.77,297.45,27.72,37.26,36.53,36.24,62.75,4.74,7,0,0,0,0
2026-01-05T19:40:00,run_005,train,insulation_risk,normal,600.0,281.56,291.73,290.54,27.74,37.01,36.22,36.04,62.74,1.34,2,0,0,0,0
2026-01-05T19:45:00,run_005,train,insulation_risk,normal,600.0,289.26,290.64,284.99,27.73,36.9,36.11,35.98,61.87,1.9,1,0,0,0,0
2026-01-05T19:50:00,run_005,train,insulation_risk,normal,600.0,289.76,298.7,294.13,27.68,36.66,35.94,36.06,61.76,2.4,3,0,0,0,0
2026-01-05T19:55:00,run_005,train,insulation_risk,normal,600.0,295.11,281.93,289.72,27.7,36.82,35.71,36.09,61.49,3.65,1,0,0,0,0
2026-01-05T20:00:00,run_005,train,insulation_risk,normal,600.0,293.32,292.66,291.23,27.59,36.89,35.76,35.99,61.07,0.23,2,0,0,0,0
2026-01-05T20:05:00,run_005,train,insulation_risk,normal,600.0,286.33,294.02,297.53,27.53,36.69,35.73,35.91,60.81,2.15,3,0,0,0,0
2026-01-05T20:10:00,run_005,train,insulation_risk,normal,600.0,277.85,270.44,271.53,27.46,36.55,35.48,35.55,60.07,3.89,5,0,0,0,0
2026-01-05T20:15:00,run_005,train,insulation_risk,normal,600.0,271.48,272.92,261.45,27.43,36.36,35.35,35.02,59.91,2.63,2,0,0,0,0
2026-01-05T20:20:00,run_005,train,insulation_risk,normal,600.0,280.58,276.83,286.15,27.46,35.98,35.14,35.08,59.22,3.3,6,0,0,0,0
2026-01-05T20:25:00,run_005,train,insulation_risk,normal,600.0,272.87,279.17,276.85,27.46,35.71,34.89,34.84,58.91,3.1,2,0,0,0,0
2026-01-05T20:30:00,run_005,train,insulation_risk,normal,600.0,276.12,270.04,270.56,27.4,35.36,34.65,34.81,58.74,4.41,6,0,0,0,0
2026-01-05T20:35:00,run_005,train,insulation_risk,normal,600.0,268.86,268.02,263.12,27.27,35.32,34.69,34.38,58.79,1.6,2,0,0,0,0
2026-01-05T20:40:00,run_005,train,insulation_risk,normal,600.0,266.97,264.64,254.22,27.21,35.21,34.7,34.36,58.92,2.98,3,0,0,0,0
2026-01-05T20:45:00,run_005,train,insulation_risk,normal,600.0,251.12,260.6,262.22,27.14,35.01,34.42,34.1,59.09,4.5,6,0,0,0,0
2026-01-05T20:50:00,run_005,train,insulation_risk,normal,600.0,257.93,260.74,257.41,27.05,34.63,34.2,33.73,58.76,1.65,4,0,0,0,0
2026-01-05T20:55:00,run_005,train,insulation_risk,normal,600.0,267.78,262.04,267.02,26.91,34.38,34.1,33.56,58.81,1.56,3,0,0,0,0
2026-01-05T21:00:00,run_005,train,insulation_risk,normal,600.0,274.07,260.93,268.46,26.85,34.5,33.86,33.24,58.81,2.87,1,0,0,0,0
2026-01-05T21:05:00,run_005,train,insulation_risk,normal,600.0,252.53,252.49,259.41,26.65,34.16,33.79,33.19,58.32,2.77,2,0,0,0,0
2026-01-05T21:10:00,run_005,train,insulation_risk,normal,600.0,255.48,257.1,260.93,26.6,33.84,33.93,33.01,58.21,4.95,6,0,0,0,0
2026-01-05T21:15:00,run_005,train,insulation_risk,normal,600.0,261.28,271.09,254.13,26.57,33.54,33.77,32.83,57.86,3.13,7,0,0,0,0
2026-01-05T21:20:00,run_005,train,insulation_risk,normal,600.0,253.72,254.63,255.28,26.44,33.39,33.54,32.79,58.22,1.07,0,0,0,0,0
2026-01-05T21:25:00,run_005,train,insulation_risk,normal,600.0,240.28,246.67,249.23,26.36,33.23,33.41,32.7,58.38,4.13,5,0,0,0,0
2026-01-05T21:30:00,run_005,train,insulation_risk,normal,600.0,244.04,239.56,236.0,26.27,33.14,33.09,32.32,58.2,3.79,3,0,0,0,0
2026-01-05T21:35:00,run_005,train,insulation_risk,normal,600.0,220.96,227.37,229.15,26.21,32.91,32.86,32.09,58.26,3.43,3,0,0,0,0
2026-01-05T21:40:00,run_005,train,insulation_risk,normal,600.0,230.7,229.5,236.18,26.09,32.75,32.73,31.9,57.75,3.61,3,0,0,0,0
2026-01-05T21:45:00,run_005,train,insulation_risk,normal,600.0,230.72,237.37,241.02,26.01,32.37,32.58,31.76,57.68,1.88,5,0,0,0,0
2026-01-05T21:50:00,run_005,train,insulation_risk,normal,600.0,239.94,234.05,242.49,25.92,32.4,32.4,31.69,57.4,2.79,2,0,0,0,0
2026-01-05T21:55:00,run_005,train,insulation_risk,normal,600.0,250.61,238.57,244.11,25.88,32.34,32.21,31.71,57.29,2.41,2,0,0,0,0
2026-01-05T22:00:00,run_005,train,insulation_risk,normal,600.0,241.09,239.53,236.33,25.72,32.21,32.09,31.69,57.09,0.51,1,0,0,0,0
2026-01-05T22:05:00,run_005,train,insulation_risk,normal,600.0,242.97,240.71,253.12,25.71,32.19,32.03,31.78,57.12,2.15,2,0,0,0,0
2026-01-05T22:10:00,run_005,train,insulation_risk,normal,600.0,230.08,240.14,231.95,25.6,31.88,31.92,31.59,57.48,1.52,1,0,0,0,0
2026-01-05T22:15:00,run_005,train,insulation_risk,normal,600.0,239.34,238.9,241.41,25.54,31.75,31.6,31.52,57.18,2.67,2,0,0,0,0
2026-01-05T22:20:00,run_005,train,insulation_risk,normal,600.0,223.69,225.54,221.0,25.42,31.51,31.32,31.38,57.35,3.48,1,0,0,0,0
2026-01-05T22:25:00,run_005,train,insulation_risk,normal,600.0,237.18,235.85,228.29,25.3,31.39,31.33,31.18,58.38,3.83,4,0,0,0,0
2026-01-05T22:30:00,run_005,train,insulation_risk,normal,600.0,238.33,237.56,237.04,25.32,31.27,31.32,31.1,58.46,5.15,2,0,0,0,0
2026-01-05T22:35:00,run_005,train,insulation_risk,normal,600.0,234.1,228.02,238.68,25.3,31.22,31.22,30.91,58.47,3.47,4,0,0,0,0
2026-01-05T22:40:00,run_005,train,insulation_risk,normal,600.0,240.26,241.71,236.75,25.15,31.09,31.18,30.73,58.36,3.4,0,0,0,0,0
2026-01-05T22:45:00,run_005,train,insulation_risk,normal,600.0,231.53,242.7,231.93,25.07,31.06,31.06,30.46,58.62,3.19,0,0,0,0,0
2026-01-05T22:50:00,run_005,train,insulation_risk,normal,600.0,236.78,230.46,240.46,25.04,30.85,30.77,30.5,58.4,0.78,2,0,0,0,0
2026-01-05T22:55:00,run_005,train,insulation_risk,normal,600.0,236.3,244.01,229.19,24.98,30.8,30.69,30.54,58.5,3.52,4,0,0,0,0
2026-01-05T23:00:00,run_005,train,insulation_risk,normal,600.0,228.67,234.0,225.7,24.91,30.58,30.59,30.44,58.56,3.77,0,0,0,0,0
2026-01-05T23:05:00,run_005,train,insulation_risk,normal,600.0,231.25,227.35,222.05,24.82,30.34,30.5,30.14,58.68,5.32,5,0,0,0,0
2026-01-05T23:10:00,run_005,train,insulation_risk,normal,600.0,217.36,216.85,218.6,24.68,30.33,29.88,30.0,58.68,4.48,2,0,0,0,0
2026-01-05T23:15:00,run_005,train,insulation_risk,normal,600.0,225.06,213.62,218.99,24.64,30.21,29.58,29.97,58.79,1.8,2,0,0,0,0
2026-01-05T23:20:00,run_005,train,insulation_risk,normal,600.0,218.52,221.54,228.82,24.53,30.06,29.33,30.05,58.8,2.76,2,0,0,0,0
2026-01-05T23:25:00,run_005,train,insulation_risk,normal,600.0,228.54,228.17,221.76,24.56,29.73,29.48,29.97,58.67,2.03,1,0,0,0,0
2026-01-05T23:30:00,run_005,train,insulation_risk,normal,600.0,242.74,234.25,249.4,24.54,29.67,29.45,29.75,59.01,5.4,4,0,0,0,0
2026-01-05T23:35:00,run_005,train,insulation_risk,normal,600.0,214.01,220.15,217.61,24.5,29.57,29.3,29.61,59.29,3.82,4,0,0,0,0
2026-01-05T23:40:00,run_005,train,insulation_risk,normal,600.0,223.87,230.62,246.1,24.51,29.54,29.31,29.55,59.6,3.84,2,0,0,0,0
2026-01-05T23:45:00,run_005,train,insulation_risk,normal,600.0,219.7,216.48,226.71,24.42,29.54,29.18,29.55,59.61,4.94,5,0,0,0,0
2026-01-05T23:50:00,run_005,train,insulation_risk,normal,600.0,217.4,217.22,215.2,24.32,29.19,29.12,29.5,59.65,1.68,5,0,0,0,0
2026-01-05T23:55:00,run_005,train,insulation_risk,normal,600.0,210.18,209.35,206.88,24.26,29.13,29.05,29.43,59.52,4.31,5,0,0,0,0
2026-01-06T00:00:00,run_006,train,combined_connection_insulation,normal,400.0,167.52,172.04,175.99,25.26,31.54,30.85,30.77,50.11,5.01,4,0,0,0,0
2026-01-06T00:05:00,run_006,train,combined_connection_insulation,normal,400.0,161.79,166.77,163.92,24.96,31.27,30.82,30.7,51.02,0.04,3,0,0,0,0
2026-01-06T00:10:00,run_006,train,combined_connection_insulation,normal,400.0,168.68,170.7,168.75,24.65,30.99,30.67,30.58,52.02,2.71,2,0,0,0,0
2026-01-06T00:15:00,run_006,train,combined_connection_insulation,normal,400.0,169.09,163.42,165.88,24.35,30.87,30.59,30.34,52.12,2.71,1,0,0,0,0
2026-01-06T00:20:00,run_006,train,combined_connection_insulation,normal,400.0,170.05,167.43,166.85,24.07,30.48,30.48,30.08,52.96,1.56,1,0,0,0,0
2026-01-06T00:25:00,run_006,train,combined_connection_insulation,normal,400.0,163.57,169.84,168.31,23.88,30.24,30.38,29.88,53.1,5.47,4,0,0,0,0
2026-01-06T00:30:00,run_006,train,combined_connection_insulation,normal,400.0,158.21,154.34,147.41,23.65,29.97,30.05,29.48,53.8,4.4,5,0,0,0,0
2026-01-06T00:35:00,run_006,train,combined_connection_insulation,normal,400.0,147.49,155.54,150.09,23.45,29.32,29.66,29.59,54.18,0.0,2,0,0,0,0
2026-01-06T00:40:00,run_006,train,combined_connection_insulation,normal,400.0,153.85,150.77,148.73,23.32,28.95,29.66,29.25,54.27,5.56,6,0,0,0,0
2026-01-06T00:45:00,run_006,train,combined_connection_insulation,normal,400.0,154.17,151.62,148.22,23.23,28.8,29.31,28.91,54.83,4.93,5,0,0,0,0
2026-01-06T00:50:00,run_006,train,combined_connection_insulation,normal,400.0,150.74,154.96,147.19,23.22,28.33,28.96,28.51,55.07,2.37,2,0,0,0,0
2026-01-06T00:55:00,run_006,train,combined_connection_insulation,normal,400.0,153.01,151.59,155.95,23.09,28.16,28.69,28.44,55.47,0.74,0,0,0,0,0
2026-01-06T01:00:00,run_006,train,combined_connection_insulation,normal,400.0,148.91,146.41,149.51,23.01,27.89,28.43,28.3,55.68,3.16,4,0,0,0,0
2026-01-06T01:05:00,run_006,train,combined_connection_insulation,normal,400.0,157.87,150.19,150.66,22.85,27.32,28.24,27.8,55.45,4.53,8,0,0,0,0
2026-01-06T01:10:00,run_006,train,combined_connection_insulation,normal,400.0,148.31,144.94,151.1,22.78,27.21,28.11,27.54,55.96,6.77,6,0,0,0,0
2026-01-06T01:15:00,run_006,train,combined_connection_insulation,normal,400.0,146.05,145.83,150.81,22.7,27.32,28.07,27.39,56.4,1.51,1,0,0,0,0
2026-01-06T01:20:00,run_006,train,combined_connection_insulation,normal,400.0,142.26,140.23,141.43,22.6,27.12,27.88,27.3,56.32,2.77,3,0,0,0,0
2026-01-06T01:25:00,run_006,train,combined_connection_insulation,normal,400.0,136.76,143.63,140.66,22.46,26.77,27.48,27.06,56.21,2.92,2,0,0,0,0
2026-01-06T01:30:00,run_006,train,combined_connection_insulation,normal,400.0,145.69,145.28,151.93,22.28,26.57,27.23,26.97,56.45,1.56,3,0,0,0,0
2026-01-06T01:35:00,run_006,train,combined_connection_insulation,normal,400.0,148.26,154.15,143.68,22.19,26.57,27.17,26.68,57.06,3.14,4,0,0,0,0
2026-01-06T01:40:00,run_006,train,combined_connection_insulation,normal,400.0,146.26,146.62,146.33,22.06,26.47,27.0,26.82,56.68,3.99,3,0,0,0,0
2026-01-06T01:45:00,run_006,train,combined_connection_insulation,normal,400.0,148.47,150.35,151.32,22.03,26.52,26.86,26.7,56.79,4.03,2,0,0,0,0
2026-01-06T01:50:00,run_006,train,combined_connection_insulation,normal,400.0,142.95,143.92,144.79,22.04,26.21,26.82,26.76,56.91,4.27,4,0,0,0,0
2026-01-06T01:55:00,run_006,train,combined_connection_insulation,normal,400.0,131.78,134.3,133.96,22.04,26.09,26.63,26.56,57.01,0.98,1,0,0,0,0
2026-01-06T02:00:00,run_006,train,combined_connection_insulation,normal,400.0,139.52,142.79,140.24,22.0,26.02,26.51,26.5,57.04,4.33,1,0,0,0,0
2026-01-06T02:05:00,run_006,train,combined_connection_insulation,normal,400.0,150.79,146.18,145.98,22.0,26.09,26.2,26.47,56.85,4.26,2,0,0,0,0
2026-01-06T02:10:00,run_006,train,combined_connection_insulation,normal,400.0,147.77,142.21,147.76,21.92,26.15,26.39,26.25,57.03,3.89,5,0,0,0,0
2026-01-06T02:15:00,run_006,train,combined_connection_insulation,normal,400.0,139.64,141.45,142.57,21.95,25.93,26.27,26.09,56.96,3.12,2,0,0,0,0
2026-01-06T02:20:00,run_006,train,combined_connection_insulation,normal,400.0,141.95,147.83,146.43,21.99,25.86,26.34,26.14,57.49,2.33,3,0,0,0,0
2026-01-06T02:25:00,run_006,train,combined_connection_insulation,normal,400.0,144.31,146.91,143.65,21.93,25.76,26.13,25.82,57.88,3.96,5,0,0,0,0
2026-01-06T02:30:00,run_006,train,combined_connection_insulation,normal,400.0,144.21,144.5,141.86,21.94,25.76,26.23,25.71,58.17,1.97,2,0,0,0,0
2026-01-06T02:35:00,run_006,train,combined_connection_insulation,normal,400.0,151.36,145.02,152.97,21.98,25.92,26.35,25.93,58.26,3.56,3,0,0,0,0
2026-01-06T02:40:00,run_006,train,combined_connection_insulation,normal,400.0,151.15,147.18,152.12,21.95,25.95,26.44,25.89,58.47,2.38,4,0,0,0,0
2026-01-06T02:45:00,run_006,train,combined_connection_insulation,normal,400.0,144.37,141.95,145.38,21.93,25.7,26.48,25.96,58.76,4.99,6,0,0,0,0
2026-01-06T02:50:00,run_006,train,combined_connection_insulation,normal,400.0,151.82,143.0,152.81,21.89,25.78,26.3,25.88,59.35,2.46,6,0,0,0,0
2026-01-06T02:55:00,run_006,train,combined_connection_insulation,normal,400.0,150.11,146.0,154.19,21.87,25.92,26.33,26.01,59.44,3.19,3,0,0,0,0
2026-01-06T03:00:00,run_006,train,combined_connection_insulation,normal,400.0,159.5,155.05,154.32,21.86,25.93,26.52,25.97,59.63,3.6,3,0,0,0,0
2026-01-06T03:05:00,run_006,train,combined_connection_insulation,normal,400.0,153.78,151.95,151.35,21.88,25.96,26.42,25.83,59.83,6.04,5,0,0,0,0
2026-01-06T03:10:00,run_006,train,combined_connection_insulation,normal,400.0,144.49,147.02,138.99,21.84,25.92,26.46,25.72,60.01,2.55,2,0,0,0,0
2026-01-06T03:15:00,run_006,train,combined_connection_insulation,normal,400.0,149.53,157.92,153.38,21.76,25.73,26.62,25.76,60.57,0.52,2,0,0,0,0
2026-01-06T03:20:00,run_006,train,combined_connection_insulation,normal,400.0,150.0,154.54,146.55,21.73,25.81,26.56,25.74,60.78,3.71,4,0,0,0,0
2026-01-06T03:25:00,run_006,train,combined_connection_insulation,normal,400.0,159.45,158.95,157.65,21.74,25.67,26.62,25.91,61.32,0.85,2,0,0,0,0
2026-01-06T03:30:00,run_006,train,combined_connection_insulation,normal,400.0,159.77,162.79,161.71,21.82,26.01,26.92,26.26,61.14,1.53,1,0,0,0,0
2026-01-06T03:35:00,run_006,train,combined_connection_insulation,normal,400.0,171.08,179.84,177.16,21.89,26.32,27.11,26.39,61.1,3.33,2,0,0,0,0
2026-01-06T03:40:00,run_006,train,combined_connection_insulation,normal,400.0,158.41,163.38,166.39,21.93,26.33,27.48,26.33,61.33,4.98,5,0,0,0,0
2026-01-06T03:45:00,run_006,train,combined_connection_insulation,normal,400.0,157.63,160.6,158.2,21.96,26.42,27.47,26.28,61.54,3.85,1,0,0,0,0
2026-01-06T03:50:00,run_006,train,combined_connection_insulation,normal,400.0,162.65,154.46,156.02,21.96,26.5,27.21,26.17,61.5,3.19,0,0,0,0,0
2026-01-06T03:55:00,run_006,train,combined_connection_insulation,normal,400.0,151.4,155.24,147.84,22.01,26.5,27.08,26.23,61.09,3.51,4,0,0,0,0
